CODUSU;NRO_HOGAR;COMPONENTE;ANO4;TRIMESTRE;AGLOMERADO;POND_TIC;RESPONDENTE;IP_III_04;IP_III_05;IP_III_06
"TQRMNOSUPHLOLMCDEHNHB00649845";1;1;2019;4;27;258;2;1;1;1
"TQRMNOSUPHLOLMCDEHNHB00649845";1;2;2019;4;27;258;2;1;1;1
"TQRMNOSUPHLOLMCDEHNHB00649845";1;3;2019;4;27;258;2;1;1;1
"TQRMNOSUQHLOLSCDEHNHB00649829";1;1;2019;4;27;272;2;2;2;2
"TQRMNOSUQHLOLSCDEHNHB00649829";1;2;2019;4;27;272;2;2;2;1
"TQRMNOSUQHLOLSCDEHNHB00649829";1;3;2019;4;27;272;2;2;2;2
"TQRMNOSUQHLOLSCDEHNHB00649829";1;4;2019;4;27;272;2;2;2;2
"TQRMNOSUQHLOLSCDEHNHB00649829";1;5;2019;4;27;272;2;2;2;2
"TQRMNOSURHLOLSCDEHNHB00649769";1;1;2019;4;27;272;1;2;2;2
"TQRMNOSURHLOLSCDEHNHB00649769";1;2;2019;4;27;272;1;2;2;2
"TQRMNOSURHLOLSCDEHNHB00649769";1;3;2019;4;27;272;1;2;2;1
"TQRMNOSUSHLOLSCDEHNHB00649782";1;1;2019;4;27;272;1;2;2;1
"TQRMNOSUSHMNLMCDEHNHB00644087";1;1;2019;4;27;204;2;2;2;1
"TQRMNOSUSHMNLMCDEHNHB00644087";1;2;2019;4;27;204;2;2;2;1
"TQRMNOSUSHMNLMCDEHNHB00644087";1;3;2019;4;27;204;2;2;2;1
"TQRMNOSUSHMNLMCDEHNHB00644087";1;4;2019;4;27;204;2;2;2;1
"TQRMNOSUSHMNLMCDEHNHB00644087";1;7;2019;4;27;204;2;2;2;1
"TQRMNOSUTHKKKMCDEHNHB00620506";1;1;2019;4;27;351;1;1;1;1
"TQRMNOSUTHKKKMCDEHNHB00620506";1;2;2019;4;27;351;1;1;2;1
"TQRMNOSUTHKKKMCDEHNHB00620506";1;3;2019;4;27;351;1;1;2;1
"TQRMNOSUTHKKKMCDEHNHB00620506";1;4;2019;4;27;351;1;1;1;1
"TQRMNOSUTHKKKMCDEHNHB00620506";1;5;2019;4;27;351;1;1;1;1
"TQRMNOSUTHKKKMCDEHNHB00620506";1;6;2019;4;27;351;1;1;1;1
"TQRMNOSUTHKKKMCDEHNHB00620506";1;7;2019;4;27;351;1;1;1;1
"TQRMNOSUTHLOLSCDEHNHB00649847";1;1;2019;4;27;272;1;1;1;1
"TQRMNOSUTHLOLSCDEHNHB00649847";1;2;2019;4;27;272;1;2;2;1
"TQRMNOSUTHLOLSCDEHNHB00649847";1;3;2019;4;27;272;1;1;1;1
"TQRMNOSUTHMNLMCDEHNHB00644126";1;1;2019;4;27;204;2;2;2;1
"TQRMNOSUTHMNLMCDEHNHB00644126";1;2;2019;4;27;204;2;2;2;2
"TQRMNOSUTHMNLMCDEHNHB00644126";1;4;2019;4;27;204;2;2;2;1
"TQRMNOSUUHKOLOCDEHNHB00620513";1;2;2019;4;27;284;2;1;1;1
"TQRMNOSUUHMNLMCDEHNHB00644189";1;1;2019;4;27;204;1;1;2;1
"TQRMNOSUUHMNLMCDEHNHB00644189";1;3;2019;4;27;204;1;1;2;1
"TQRMNOSUVHKKKMCDEHNHB00620487";1;1;2019;4;27;351;2;1;2;1
"TQRMNOSUVHKKKMCDEHNHB00620487";1;2;2019;4;27;351;2;1;1;1
"TQRMNOSUVHKOLOCDEHNHB00620495";1;2;2019;4;27;284;1;1;2;1
"TQRMNOSUVHKOLOCDEHNHB00620495";1;5;2019;4;27;284;1;1;2;1
"TQRMNOSUVHLOLSCDEHNHB00649850";1;1;2019;4;27;272;2;2;2;1
"TQRMNOSUVHLOLSCDEHNHB00649850";1;2;2019;4;27;272;2;2;2;1
"TQRMNOSUVHLOLSCDEHNHB00649850";1;3;2019;4;27;272;2;2;2;1
"TQRMNOSUVHLOLSCDEHNHB00649850";1;4;2019;4;27;272;2;2;2;1
"TQRMNOSUVHLOLSCDEHNHB00649850";1;5;2019;4;27;272;2;2;2;2
"TQRMNOSUVHLOLSCDEHNHB00649850";1;6;2019;4;27;272;2;2;2;2
"TQRMNOSUVHLOLSCDEHNHB00649850";1;8;2019;4;27;272;2;2;2;2
"TQRMNOSUVHLOLSCDEHNHB00649850";1;9;2019;4;27;272;2;2;2;1
"TQRMNOSUWHKKKMCDEHNHB00620507";1;1;2019;4;27;351;2;1;1;1
"TQRMNOSUWHKKKMCDEHNHB00620507";1;2;2019;4;27;351;2;1;1;1
"TQRMNOSUWHKKKMCDEHNHB00620507";1;3;2019;4;27;351;2;1;1;1
"TQRMNOSUWHMNLMCDEHNHB00644260";1;1;2019;4;27;204;1;2;2;1
"TQRMNOSUWHMNLMCDEHNHB00644260";1;2;2019;4;27;204;1;2;2;1
"TQRMNOSUWHMNLMCDEHNHB00644260";1;3;2019;4;27;204;1;2;2;1
"TQRMNOSUWHMNLMCDEHNHB00644260";1;4;2019;4;27;204;1;2;2;1
"TQRMNOSUYHMOKMCDEHNHB00649873";1;1;2019;4;27;303;1;2;2;2
"TQRMNOSVPHMOKMCDEHNHB00644111";1;1;2019;4;27;303;1;1;2;1
"TQRMNOSVPHMOKMCDEHNHB00644111";1;2;2019;4;27;303;1;1;2;1
"TQRMNOSVPHMOKMCDEHNHB00644111";1;3;2019;4;27;303;1;1;2;1
"TQRMNOSVPHMOKMCDEHNHB00644111";1;4;2019;4;27;303;1;1;2;1
"TQRMNOSVPHMOKMCDEHNHB00644111";1;5;2019;4;27;303;1;1;2;1
"TQRMNOSVPHMOKMCDEHNHB00644111";1;6;2019;4;27;303;1;1;2;1
"TQRMNOSVPHMOKMCDEHNHB00644111";1;8;2019;4;27;303;1;1;2;1
"TQRMNOSVQHMOKMCDEHNHB00644102";1;1;2019;4;27;303;3;1;2;1
"TQRMNOSVQHMOKMCDEHNHB00644102";1;2;2019;4;27;303;3;1;2;1
"TQRMNOSVQHMOKMCDEHNHB00644102";1;3;2019;4;27;303;3;1;2;1
"TQRMNOSVQHMOKMCDEHNHB00644102";1;4;2019;4;27;303;3;1;2;1
"TQRMNOSVQHMOKMCDEHNHB00644102";1;5;2019;4;27;303;3;1;2;1
"TQRMNOSVQHMOKMCDEHNHB00644102";1;6;2019;4;27;303;3;2;2;2
"TQRMNOSVQHMOKMCDEHNHB00644102";1;7;2019;4;27;303;3;2;2;2
"TQRMNOSVRHMOKMCDEHNHB00644216";1;1;2019;4;27;303;1;2;2;2
"TQRMNOSVSHMOKMCDEHNHB00644224";1;1;2019;4;27;303;2;1;2;1
"TQRMNOSVSHMOKMCDEHNHB00644224";1;2;2019;4;27;303;2;1;2;1
"TQRMNOSWQHJLKNCDEHNHB00649833";1;1;2019;4;27;362;1;1;1;1
"TQRMNOSWRHJLKNCDEHNHB00649778";1;1;2019;4;27;362;1;1;1;1
"TQRMNOSWSHJLKNCDEHNHB00649852";1;1;2019;4;27;362;1;1;1;1
"TQRMNOSWTHKMKTCDEHNHB00620496";1;1;2019;4;27;248;1;2;2;1
"TQRMNOSWTHMMKTCDEHNHB00649818";1;1;2019;4;27;283;1;1;1;1
"TQRMNOSWTHMMKTCDEHNHB00649818";1;2;2019;4;27;283;1;1;1;1
"TQRMNOSWTHMMKTCDEHNHB00649818";1;3;2019;4;27;283;1;2;1;2
"TQRMNOSWTHMMKTCDEHNHB00649818";1;4;2019;4;27;283;1;2;1;2
"TQRMNOSWTHMMKTCDEHNHB00649818";1;5;2019;4;27;283;1;2;2;2
"TQRMNOSWUHLOLLCDEHNHB00649851";1;1;2019;4;27;319;3;1;1;1
"TQRMNOSWUHLOLLCDEHNHB00649851";1;2;2019;4;27;319;3;1;1;1
"TQRMNOSWUHLOLLCDEHNHB00649851";1;3;2019;4;27;319;3;1;1;1
"TQRMNOSWUHLOLLCDEHNHB00649851";1;4;2019;4;27;319;3;1;1;1
"TQRMNOSWUHLOLLCDEHNHB00649851";1;5;2019;4;27;319;3;1;1;1
"TQRMNOSWUHMMKTCDEHNHB00644204";1;1;2019;4;27;283;1;2;2;1
"TQRMNOSWUHMMKTCDEHNHB00644204";1;2;2019;4;27;283;1;1;1;1
"TQRMNOSWVHLOLLCDEHNHB00649909";1;1;2019;4;27;319;2;1;2;1
"TQRMNOSWVHLOLLCDEHNHB00649909";1;2;2019;4;27;319;2;1;2;1
"TQRMNOSWWHLOLLCDEHNHB00649805";1;1;2019;4;27;319;2;1;2;1
"TQRMNOSWWHLOLLCDEHNHB00649805";1;2;2019;4;27;319;2;1;2;1
"TQRMNOSWXHLOLLCDEHNHB00649870";1;1;2019;4;27;319;2;1;1;1
"TQRMNOSWXHLOLLCDEHNHB00649870";1;2;2019;4;27;319;2;1;1;1
"TQRMNOSWXHLOLLCDEHNHB00649870";1;3;2019;4;27;319;2;1;1;1
"TQRMNOSWXHLOLLCDEHNHB00649870";1;4;2019;4;27;319;2;1;1;1
"TQRMNOSWXHLOLLCDEHNHB00649870";1;5;2019;4;27;319;2;2;1;1
"TQRMNOSWXHLOLLCDEHNHB00649870";1;6;2019;4;27;319;2;2;1;2
"TQRMNOSWYHLOLLCDEHNHB00649890";1;1;2019;4;27;319;1;1;1;1
"TQRMNOSWYHLOLLCDEHNHB00649890";1;2;2019;4;27;319;1;1;1;1
"TQRMNOSXPHLMKUCDEHNHB00649839";1;1;2019;4;27;257;2;1;2;1
"TQRMNOSXPHLMKUCDEHNHB00649839";1;2;2019;4;27;257;2;1;2;1
"TQRMNOSXPHLMKUCDEHNHB00649839";1;3;2019;4;27;257;2;1;2;1
"TQRMNOSXPHLMKUCDEHNHB00649839";1;4;2019;4;27;257;2;2;2;2
"TQRMNOSYSHJMKTCDEHNHB00625945";1;1;2019;4;27;250;1;1;1;1
"TQRMNOSYSHJMKTCDEHNHB00625945";1;2;2019;4;27;250;1;1;1;1
"TQRMNOSYSHJMKTCDEHNHB00625945";1;3;2019;4;27;250;1;1;1;1
"TQRMNOSYTHJMKTCDEHNHB00625974";1;1;2019;4;27;250;1;2;2;1
"TQRMNOSYTHJMKTCDEHNHB00625974";1;2;2019;4;27;250;1;2;2;1
"TQRMNOSYUHJMKTCDEHNHB00625912";2;1;2019;4;27;250;1;2;2;1
"TQRMNOSYUHJMKTCDEHNHB00625912";2;2;2019;4;27;250;1;2;2;1
"TQRMNOSYUHJMKTCDEHNHB00625912";2;3;2019;4;27;250;1;2;2;1
"TQRMNOSYUHJMKTCDEHNHB00625912";2;4;2019;4;27;250;1;2;2;1
"TQRMNOSYWHLMLTCDEHNHB00649866";1;1;2019;4;27;294;1;1;2;1
"TQRMNOSYWHLMLTCDEHNHB00649866";1;2;2019;4;27;294;1;1;2;1
"TQRMNOSYXHLMLTCDEHNHB00649763";1;1;2019;4;27;294;2;1;2;1
"TQRMNOSYXHLMLTCDEHNHB00649763";1;2;2019;4;27;294;2;1;2;1
"TQRMNOSYYHLMLTCDEHNHB00649798";1;1;2019;4;27;294;1;1;2;1
"TQRMNOSYYHLMLTCDEHNHB00649798";1;2;2019;4;27;294;2;1;2;1
"TQRMNOTPPHKNKMCDEHNHB00644084";1;1;2019;4;27;131;1;1;2;1
"TQRMNOTPPHKNKMCDEHNHB00644084";1;2;2019;4;27;131;1;1;2;1
"TQRMNOTPQHJMKTCDEHNHB00649855";1;1;2019;4;27;250;3;2;2;1
"TQRMNOTPQHJMKTCDEHNHB00649855";1;2;2019;4;27;250;3;2;2;1
"TQRMNOTPQHJMKTCDEHNHB00649855";1;3;2019;4;27;250;3;2;2;1
"TQRMNOTPQHKNKMCDEHNHB00644092";1;1;2019;4;27;131;2;1;2;1
"TQRMNOTPQHKNKMCDEHNHB00644092";1;2;2019;4;27;131;2;1;2;1
"TQRMNOTPQHKNKMCDEHNHB00644092";1;3;2019;4;27;131;2;1;2;1
"TQRMNOTPQHKNKMCDEHNHB00644092";1;4;2019;4;27;131;2;1;2;1
"TQRMNOTPQHKNKMCDEHNHB00644092";1;5;2019;4;27;131;2;1;2;1
"TQRMNOTPRHJMKTCDEHNHB00625954";1;1;2019;4;27;250;2;2;2;1
"TQRMNOTPRHJMKTCDEHNHB00625954";1;2;2019;4;27;250;2;2;2;1
"TQRMNOTPRHJOKOCDEHNHB00625968";1;1;2019;4;27;320;1;2;2;1
"TQRMNOTPRHJOKOCDEHNHB00625968";1;2;2019;4;27;320;1;2;2;1
"TQRMNOTPRHJOKOCDEHNHB00625968";1;3;2019;4;27;320;1;2;2;1
"TQRMNOTPRHJOKOCDEHNHB00625968";1;4;2019;4;27;320;1;2;2;1
"TQRMNOTPRHJOKOCDEHNHB00625968";1;5;2019;4;27;320;1;2;2;1
"TQRMNOTPRHJOKOCDEHNHB00625968";1;6;2019;4;27;320;1;2;2;1
"TQRMNOTPRHKNKMCDEHNHB00644093";1;1;2019;4;27;131;2;1;1;1
"TQRMNOTPRHKNKMCDEHNHB00644093";1;2;2019;4;27;131;2;1;1;1
"TQRMNOTPRHKNKMCDEHNHB00644093";1;3;2019;4;27;131;2;1;1;1
"TQRMNOTPRHKNKMCDEHNHB00644093";1;4;2019;4;27;131;2;1;1;1
"TQRMNOTPSHKNKMCDEHNHB00644094";1;1;2019;4;27;131;2;1;2;1
"TQRMNOTPSHKNKMCDEHNHB00644094";1;2;2019;4;27;131;2;1;2;1
"TQRMNOTPSHKNKMCDEHNHB00644094";1;3;2019;4;27;131;2;1;2;1
"TQRMNOTPSHKNKMCDEHNHB00644094";1;4;2019;4;27;131;2;1;2;1
"TQRMNOTPSHKNKMCDEHNHB00644094";1;5;2019;4;27;131;2;1;2;1
"TQRMNOTPTHKNKMCDEHNHB00649895";1;1;2019;4;27;131;1;1;2;1
"TQRMNOTPTHKNKMCDEHNHB00649895";1;2;2019;4;27;131;2;1;2;1
"TQRMNOTPWHJOLNCDEHNHB00626029";1;1;2019;4;27;259;1;1;1;1
"TQRMNOTPWHJOLNCDEHNHB00626029";1;2;2019;4;27;259;2;1;1;1
"TQRMNOTPWHJOLNCDEHNHB00626029";1;3;2019;4;27;259;1;1;2;1
"TQRMNOTPYHJLKNCDEHNHB00649822";1;1;2019;4;27;362;1;1;1;1
"TQRMNOTQPHJLKNCDEHNHB00649785";1;1;2019;4;27;362;1;1;1;1
"TQRMNOTQXHKLLSCDEHNHB00620420";1;1;2019;4;27;300;1;1;1;1
"TQRMNOTRPHKLLSCDEHNHB00620537";1;1;2019;4;27;300;1;1;1;1
"TQRMNOTRPHKLLSCDEHNHB00620537";1;2;2019;4;27;300;1;1;1;1
"TQRMNOTRPHKLLSCDEHNHB00620537";1;3;2019;4;27;300;1;1;1;1
"TQRMNOTRQHKLLSCDEHNHB00620458";2;1;2019;4;27;300;2;1;1;1
"TQRMNOTRQHKLLSCDEHNHB00620458";2;2;2019;4;27;300;2;1;1;1
"TQRMNOTRQHKLLSCDEHNHB00620458";2;3;2019;4;27;300;2;2;2;2
"TQRMNOTTRHMOKMCDEHNHB00644213";1;1;2019;4;27;303;1;2;2;2
"TQRMNOTTRHMOKMCDEHNHB00644213";1;2;2019;4;27;303;1;2;2;2
"TQRMNOTTUHKOKSCDEHNHB00620469";1;1;2019;4;27;302;4;1;2;1
"TQRMNOTTUHKOKSCDEHNHB00620469";1;2;2019;4;27;302;4;1;2;1
"TQRMNOTTUHKOKSCDEHNHB00620469";1;3;2019;4;27;302;4;1;2;1
"TQRMNOTTUHKOKSCDEHNHB00620469";1;4;2019;4;27;302;4;1;2;1
"TQRMNOTTUHKOKSCDEHNHB00620469";1;5;2019;4;27;302;4;2;2;2
"TQRMNOTTVHKOKSCDEHNHB00620439";1;1;2019;4;27;302;2;1;2;1
"TQRMNOTTVHKOKSCDEHNHB00620439";1;2;2019;4;27;302;2;1;2;1
"TQRMNOTTVHKOKSCDEHNHB00620439";1;3;2019;4;27;302;2;2;2;2
"TQRMNOTTWHKOKSCDEHNHB00620451";1;1;2019;4;27;302;2;1;2;1
"TQRMNOTTWHKOKSCDEHNHB00620451";1;2;2019;4;27;302;2;1;2;1
"TQRMNOTTWHKOKSCDEHNHB00620451";1;3;2019;4;27;302;1;2;1;1
"TQRMNOTTWHKOKSCDEHNHB00620451";1;4;2019;4;27;302;2;2;2;2
"TQRMNOTTWHKOKSCDEHNHB00620451";1;5;2019;4;27;302;2;2;2;2
"TQRMNOTTXHKOKQCDEHNHB00620408";1;1;2019;4;27;275;1;1;2;1
"TQRMNOTTXHKOKQCDEHNHB00620408";1;2;2019;4;27;275;1;2;2;2
"TQRMNOTTXHKOKQCDEHNHB00620408";1;3;2019;4;27;275;1;2;2;2
"TQRMNOTTXHKOKQCDEHNHB00620408";1;4;2019;4;27;275;1;2;2;2
"TQRMNOTTXHKOKSCDEHNHB00620557";1;1;2019;4;27;302;2;1;2;1
"TQRMNOTTXHKOKSCDEHNHB00620557";1;2;2019;4;27;302;2;1;1;1
"TQRMNOTTXHKOKSCDEHNHB00620557";1;3;2019;4;27;302;2;2;2;2
"TQRMNOTTYHKOKQCDEHNHB00620406";1;1;2019;4;27;275;1;1;1;1
"TQRMNOTTYHKOKQCDEHNHB00620406";1;2;2019;4;27;275;1;1;1;1
"TQRMNOTTYHKOKQCDEHNHB00620406";1;3;2019;4;27;275;1;1;1;1
"TQRMNOTTYHKOKQCDEHNHB00620406";1;4;2019;4;27;275;1;2;1;2
"TQRMNOTTYHKOKQCDEHNHB00620406";1;5;2019;4;27;275;1;2;1;2
"TQRMNOTTYHKOKSCDEHNHB00620472";1;1;2019;4;27;302;4;2;2;1
"TQRMNOTTYHKOKSCDEHNHB00620472";1;2;2019;4;27;302;4;2;2;1
"TQRMNOTTYHKOKSCDEHNHB00620472";1;3;2019;4;27;302;4;1;2;1
"TQRMNOTTYHKOKSCDEHNHB00620472";1;4;2019;4;27;302;4;1;2;1
"TQRMNOTTYHKOKSCDEHNHB00620472";1;5;2019;4;27;302;4;1;2;1
"TQRMNOTTYHKOKSCDEHNHB00620472";1;6;2019;4;27;302;4;1;2;1
"TQRMNOTTYHKOKSCDEHNHB00620472";1;7;2019;4;27;302;4;2;2;2
"TQRMNOTUPHKOKQCDEHNHB00620544";1;1;2019;4;27;275;1;1;2;1
"TQRMNOTUPHKOKQCDEHNHB00620544";1;2;2019;4;27;275;1;1;2;1
"TQRMNOTUPHKOKQCDEHNHB00620544";1;3;2019;4;27;275;1;1;2;1
"TQRMNOTUPHKOKQCDEHNHB00620544";1;4;2019;4;27;275;1;2;2;2
"TQRMNOTUPHKOKQCDEHNHB00620544";1;5;2019;4;27;275;1;2;2;2
"TQRMNOTUPHKOKQCDEHNHB00620544";1;6;2019;4;27;275;1;2;2;2
"TQRMNOTUQHKOKQCDEHNHB00620479";1;1;2019;4;27;275;1;1;1;1
"TQRMNOTUQHKOKQCDEHNHB00620479";1;2;2019;4;27;275;1;1;1;1
"TQRMNOTUQHKOKQCDEHNHB00620479";1;3;2019;4;27;275;1;1;1;1
"TQRMNOTUQHKOKQCDEHNHB00620479";1;4;2019;4;27;275;1;1;1;1
"TQRMNOTUQHKOKQCDEHNHB00620479";2;1;2019;4;27;275;2;1;1;1
"TQRMNOTUQHKOKQCDEHNHB00620479";2;2;2019;4;27;275;2;1;1;1
"TQRMNOTUQHKOKQCDEHNHB00620479";2;3;2019;4;27;275;2;1;1;2
"TQRMNOTURHKOKQCDEHNHB00620435";1;1;2019;4;27;275;1;2;2;1
"TQRMNOTURHKOKQCDEHNHB00620435";1;2;2019;4;27;275;1;2;2;2
"TQRMNOTURHKOKQCDEHNHB00620435";1;3;2019;4;27;275;1;2;2;2
"TQRMNOTURHKOKQCDEHNHB00620435";1;4;2019;4;27;275;1;2;2;2
"TQRMNOTURHKOKQCDEHNHB00620435";1;5;2019;4;27;275;1;2;2;2
"TQRMNOTURHKOKQCDEHNHB00620435";1;6;2019;4;27;275;1;2;2;2
"TQRMNOTUTHMLKUCDEHNHB00644208";1;1;2019;4;27;291;1;1;1;1
"TQRMNOTVVHKLKMCDEHNHB00644241";1;1;2019;4;27;81;2;1;2;1
"TQRMNOTVVHKLKMCDEHNHB00644241";1;2;2019;4;27;81;2;1;2;1
"TQRMNOTVVHKLKMCDEHNHB00644241";1;3;2019;4;27;81;2;2;2;2
"TQRMNOTVVHKLKMCDEHNHB00644241";1;4;2019;4;27;81;2;2;2;2
"TQRMNOTVYHKLKMCDEHNHB00644073";1;1;2019;4;27;81;2;1;2;1
"TQRMNOTVYHKLKMCDEHNHB00644073";1;2;2019;4;27;81;2;1;2;1
"TQRMNOTVYHKLKMCDEHNHB00644073";1;3;2019;4;27;81;2;1;2;1
"TQRMNOTVYHKLKMCDEHNHB00644073";1;4;2019;4;27;81;2;1;2;1
"TQRMNOTVYHKLKMCDEHNHB00644073";1;5;2019;4;27;81;2;2;2;2
"TQRMNOTWPHKLKMCDEHNHB00649791";1;1;2019;4;27;81;2;1;2;1
"TQRMNOTWPHKLKMCDEHNHB00649791";1;2;2019;4;27;81;2;1;2;1
"TQRMNOTWXHKLLSCDEHNHB00620524";1;1;2019;4;27;300;2;1;1;1
"TQRMNOTWXHKLLSCDEHNHB00620524";1;2;2019;4;27;300;2;1;1;1
"TQRMNOTWXHKLLSCDEHNHB00620524";1;3;2019;4;27;300;2;1;1;2
"TQRMNOTWXHKLLSCDEHNHB00620524";1;4;2019;4;27;300;2;2;2;2
"TQRMNOUUQHKOKMCDEHNHB00644263";1;1;2019;4;27;75;2;1;2;1
"TQRMNOUUQHKOKMCDEHNHB00644263";1;2;2019;4;27;75;2;1;2;1
"TQRMNOUURHKOKMCDEHNHB00649783";2;1;2019;4;27;75;2;1;1;1
"TQRMNOUURHKOKMCDEHNHB00649783";2;2;2019;4;27;75;2;1;2;1
"TQRMNOUUSHKOKMCDEHNHB00644269";1;1;2019;4;27;75;1;1;1;1
"TQRMNOUUSHKOKMCDEHNHB00644269";1;2;2019;4;27;75;1;1;1;1
"TQRMNOUUSHKOKMCDEHNHB00644269";1;3;2019;4;27;75;1;1;1;1
"TQRMNOUUSHKOKMCDEHNHB00644269";1;4;2019;4;27;75;1;1;1;2
"TQRMNOUUTHKOKMCDEHNHB00644096";1;2;2019;4;27;75;2;2;2;1
"TQRMNOUUUHKOKMCDEHNHB00644097";1;1;2019;4;27;75;3;2;2;1
"TQRMNOUUUHKOKMCDEHNHB00644097";1;2;2019;4;27;75;3;1;1;1
"TQRMNOUUUHKOKMCDEHNHB00644097";1;3;2019;4;27;75;3;1;1;1
"TQRMNOUUUHKOKMCDEHNHB00644097";1;4;2019;4;27;75;3;1;1;1
"TQRMNOUUUHKOKMCDEHNHB00644097";1;5;2019;4;27;75;3;2;2;2
"TQRMNOVYPHKNKNCDEHNHB00644262";1;1;2019;4;27;102;2;1;2;1
"TQRMNOVYPHKNKNCDEHNHB00644262";1;2;2019;4;27;102;2;1;2;1
"TQRMNOVYRHKNKNCDEHNHB00644132";1;1;2019;4;27;102;2;1;2;1
"TQRMNOVYRHKNKNCDEHNHB00644132";1;2;2019;4;27;102;2;1;2;1
"TQRMNOVYRHKNKNCDEHNHB00644132";1;4;2019;4;27;102;2;2;2;2
"TQRMNOVYSHKNKNCDEHNHB00644267";1;1;2019;4;27;102;3;2;2;2
"TQRMNOVYSHKNKNCDEHNHB00644267";1;2;2019;4;27;102;3;2;2;2
"TQRMNOVYSHKNKNCDEHNHB00644267";1;3;2019;4;27;102;3;1;2;1
"TQRMNOVYSHKNKNCDEHNHB00644267";1;4;2019;4;27;102;3;1;2;1
"TQRMNOVYTHKNKNCDEHNHB00649897";1;1;2019;4;27;102;2;1;1;1
"TQRMNOVYTHKNKNCDEHNHB00649897";1;2;2019;4;27;102;2;1;1;1
"TQSMNOPYXHKMKTCDEHNHB00620558";1;1;2019;4;27;248;2;2;2;2
"TQSMNOPYXHKMKTCDEHNHB00620558";1;2;2019;4;27;248;2;2;2;2
"TQSMNOPYXHKMKTCDEHNHB00620558";1;3;2019;4;27;248;2;2;2;2
"TQSMNOPYXHKMKTCDEHNHB00620558";1;4;2019;4;27;248;2;2;2;2
"TQSMNOPYXHKMKTCDEHNHB00620558";1;5;2019;4;27;248;2;2;2;2
"TQSMNOPYXHKMKTCDEHNHB00620558";1;6;2019;4;27;248;2;2;2;2
"TQSMNOPYXHKMKTCDEHNHB00620558";1;7;2019;4;27;248;2;2;2;2
"TQSMNOQRWHKLLPCDEHNHB00644194";1;1;2019;4;27;381;2;1;1;1
"TQSMNOQRWHKLLPCDEHNHB00644194";1;2;2019;4;27;381;2;1;1;1
"TQSMNOQRWHKLLPCDEHNHB00644194";1;3;2019;4;27;381;2;1;1;1
"TQSMNOQRWHKLLPCDEHNHB00644194";1;4;2019;4;27;381;2;1;1;1
"TQSMNOQRWHKLLPCDEHNHB00644194";1;5;2019;4;27;381;2;1;1;1
"TQSMNOQRXHKLLPCDEHNHB00644272";1;1;2019;4;27;381;1;2;2;2
"TQSMNOQRYHKLLPCDEHNHB00644105";1;1;2019;4;27;381;1;1;1;1
"TQSMNOQRYHKLLPCDEHNHB00644105";1;2;2019;4;27;381;1;1;1;1
"TQSMNOQRYHKLLPCDEHNHB00644105";1;3;2019;4;27;381;1;1;1;1
"TQSMNOQWQHLOKTCDEHNHB00649861";1;1;2019;4;27;269;1;1;1;1
"TQSMNOQWQHLOKTCDEHNHB00649861";1;2;2019;4;27;269;1;2;2;2
"TQSMNOQWQHLOKTCDEHNHB00649861";1;3;2019;4;27;269;1;2;2;2
"TQSMNORPTHKOLRCDEHNHB00649879";1;1;2019;4;27;256;3;1;1;1
"TQSMNORPTHKOLRCDEHNHB00649879";1;2;2019;4;27;256;3;1;1;1
"TQSMNORPTHKOLRCDEHNHB00649879";1;3;2019;4;27;256;3;1;1;1
"TQSMNORPTHKOLRCDEHNHB00649879";1;4;2019;4;27;256;3;1;2;1
"TQSMNORVYHKOKPCDEHNHB00625987";1;1;2019;4;27;302;2;2;2;1
"TQSMNORVYHKOKPCDEHNHB00625987";1;2;2019;4;27;302;2;2;2;1
"TQSMNORVYHKOKPCDEHNHB00625987";1;3;2019;4;27;302;2;2;2;1
"TQSMNORVYHKOKPCDEHNHB00625987";1;4;2019;4;27;302;2;2;2;1
"TQSMNORVYHKOKPCDEHNHB00625987";1;5;2019;4;27;302;2;2;2;1
"TQSMNOTPPHKNKMCDEHNHB00644261";2;1;2019;4;27;131;2;1;2;1
"TQSMNOTPPHKNKMCDEHNHB00644261";2;2;2019;4;27;131;2;1;2;1
"TQSMNOTPPHKNKMCDEHNHB00644261";2;3;2019;4;27;131;2;1;2;1
"TQSMNOTPPHKNKMCDEHNHB00644261";2;4;2019;4;27;131;2;1;2;1
"TQSMNOTPPHKNKMCDEHNHB00644261";2;5;2019;4;27;131;2;1;2;1
"TQRMNOPPQHKOLQCDEHPJB00620670";1;1;2019;4;29;338;3;1;1;1
"TQRMNOPPQHKOLQCDEHPJB00620670";1;2;2019;4;29;338;3;1;2;1
"TQRMNOPPQHKOLQCDEHPJB00620670";1;3;2019;4;29;338;3;1;1;1
"TQRMNOPPQHKOLQCDEHPJB00620670";1;4;2019;4;29;338;3;1;1;1
"TQRMNOPPRHKOLQCDEHPJB00620583";1;1;2019;4;29;338;1;2;2;1
"TQRMNOPPSHKOLQCDEHPJB00620589";1;1;2019;4;29;338;2;2;2;1
"TQRMNOPPSHKOLQCDEHPJB00620589";1;2;2019;4;29;338;2;1;2;1
"TQRMNOPPSHKOLQCDEHPJB00620589";1;3;2019;4;29;338;2;1;2;1
"TQRMNOPPSHKOLQCDEHPJB00620589";1;4;2019;4;29;338;2;1;2;1
"TQRMNOPPTHKOLQCDEHPJB00620620";1;1;2019;4;29;338;1;1;2;1
"TQRMNOPPTHKOLQCDEHPJB00620620";1;2;2019;4;29;338;1;1;2;1
